Index,Gene,Known Functions,Signaling,Transport,Organization,Metabolism,Development
810,EIF4G1,"['positive regulation of neuron differentiation', 'translation initiation factor activity', 'cellular response to nutrient levels', 'identical protein binding', 'energy homeostasis', 'positive regulation of mRNA cap binding', 'negative regulation of autophagy', 'regulation of polysome binding', 'positive regulation of cell growth', 'regulation of translational initiation', 'positive regulation of cell population proliferation', 'viral process', 'ATP binding', 'positive regulation of peptidyl-serine phosphorylation', 'regulation of cellular response to stress', 'regulation of mRNA stability', 'molecular adaptor activity', 'positive regulation of miRNA mediated inhibition of translation', 'eukaryotic translation initiation factor 4F complex', 'positive regulation of cell death', 'cytosolic small ribosomal subunit', 'negative regulation of peptidyl-threonine phosphorylation', 'behavioral fear response', 'positive regulation of G1/S transition of mitotic cell cycle', 'positive regulation of eukaryotic translation initiation factor 4F complex assembly', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'negative regulation of neuron death', 'polysome', 'membrane', 'mitochondrion organization', 'eukaryotic initiation factor 4E binding', 'cap-dependent translational initiation', 'nucleus', 'regulation of presynapse assembly', 'mRNA binding']",2,0,2,4,0
811,MARK2,"['establishment or maintenance of cell polarity regulating cell shape', 'microtubule bundle', 'regulation of microtubule cytoskeleton organization', 'protein kinase activator activity', 'positive regulation of neuron projection development', 'autophagy of mitochondrion', 'ATP binding', 'mitochondrion', 'cadherin binding', 'magnesium ion binding', 'actin filament', 'regulation of axonogenesis', 'mitochondrion localization', 'Wnt signaling pathway', 'peptidyl-threonine phosphorylation', 'protein autophosphorylation', 'intracellular signal transduction', 'dendrite', 'tau-protein kinase activity', 'regulation of microtubule binding', 'tau protein binding', 'neuron migration', 'RNA binding', 'lateral plasma membrane', 'peptidyl-serine phosphorylation', 'activation of protein kinase activity', 'nucleoplasm', 'lipid binding', 'establishment or maintenance of epithelial cell apical/basal polarity', 'protein serine/threonine kinase activity', 'establishment of cell polarity']",3,1,3,2,2
812,RPS13,"['protein binding', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'nucleoplasm', 'nucleolus', 'translational initiation', 'extracellular exosome', 'small ribosomal subunit rRNA binding', 'membrane', 'SRP-dependent cotranslational protein targeting to membrane', 'cytosolic small ribosomal subunit', 'structural constituent of ribosome', ""mRNA 5'-UTR binding"", 'focal adhesion', 'postsynaptic density', 'viral transcription', 'negative regulation of RNA splicing']",0,0,1,3,0
813,TPRG1L,"['extracellular exosome', 'regulation of synaptic transmission, glutamatergic', 'identical protein binding', 'cell junction', 'synaptic vesicle membrane', 'calyx of Held']",0,0,1,1,0
814,TERF2,"['double-stranded telomeric DNA binding', 'negative regulation of cellular senescence', 'negative regulation of gene expression', 'nuclear body', 'negative regulation of telomere capping', 'negative regulation of telomere maintenance via telomerase', 'axon cytoplasm', 'negative regulation of telomere maintenance via semi-conservative replication', 'enzyme binding', 'protein C-terminus binding', 'negative regulation of exonuclease activity', 'negative regulation of telomere maintenance via recombination', 'anterograde axonal transport of messenger ribonucleoprotein complex', 'DNA-binding transcription factor activity, RNA polymerase II-specific', 'positive regulation of gene expression', 'negative regulation of t-circle formation', 'protection from non-homologous end joining at telomere', 'protein homodimerization activity', 'telomerase activity', 'telomeric loop formation', 'G-rich strand telomeric DNA binding', 'shelterin complex', 'negative regulation of beta-galactosidase activity', 'Mre11 complex', 'protein localization to chromosome, telomeric region', 'regulation of transcription by RNA polymerase II', 'positive regulation of nitric-oxide synthase activity', 'negative regulation of telomeric D-loop disassembly', 'negative regulation of telomere single strand break repair', 'protein-containing complex binding']",0,2,1,1,0
815,HSD17B10,"['protein binding', 'tRNA binding', 'dihydrotestosterone 17-beta-dehydrogenase activity', '3-hydroxyacyl-CoA dehydrogenase activity', 'mitochondrial tRNA methylation', '3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity', 'plasma membrane', 'mitochondrion organization', ""mitochondrial tRNA 5'-end processing"", 'mitochondrial ribonuclease P complex', 'protein homotetramerization', 'branched-chain amino acid catabolic process', 'cholate 7-alpha-dehydrogenase activity', 'testosterone dehydrogenase [NAD(P)] activity', 'lipid metabolic process', 'oxidation-reduction process', 'mitochondrial matrix', ""mitochondrial tRNA 3'-end processing""]",0,0,1,5,0
816,DDX41,"['protein binding', 'positive regulation of type I interferon production', 'cytosol', 'metal ion binding', 'DNA binding', 'positive regulation of transcription by RNA polymerase II', 'endoplasmic reticulum', 'cell differentiation', 'helicase activity', 'membrane', 'ATP binding', 'cellular response to interferon-beta', 'defense response to virus', 'catalytic step 2 spliceosome', 'mRNA splicing, via spliceosome', 'RNA binding', 'apoptotic process', 'cell population proliferation']",1,0,0,2,0
817,KCNN1,"['voltage-gated potassium channel complex', 'chemical synaptic transmission', 'potassium ion transmembrane transport', 'small conductance calcium-activated potassium channel activity', 'calmodulin binding', 'neuronal cell body', 'protein heterodimerization activity', 'neuron projection']",1,1,0,1,0
818,B3GNT4,"['Golgi membrane', 'keratan sulfate biosynthetic process', 'N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity', 'integral component of membrane', 'O-glycan processing', 'endoplasmic reticulum', 'acetylgalactosaminyltransferase activity', 'poly-N-acetyllactosamine biosynthetic process', 'galactosyltransferase activity']",0,0,0,1,0
819,DDX6,"['cytosol', 'exonucleolytic catabolism of deadenylated mRNA', 'cell-cell adherens junction', 'perinuclear region of cytoplasm', 'spermatid differentiation', 'concave side of sperm head', 'viral RNA genome packaging', 'RNA helicase activity', 'negative regulation of neuron differentiation', 'ATP binding', 'mitochondrion', 'cadherin binding', 'sperm annulus', 'RISC complex', 'cytoplasmic stress granule', 'stem cell population maintenance', 'RNA binding', 'heterochromatin', 'P-body', 'outer dense fiber', 'nucleolus', 'chromatoid body', 'membrane', 'cytoplasmic mRNA processing body assembly', 'protein domain specific binding']",0,0,2,4,0
820,ATP6V1H,"['protein binding', 'lysosomal membrane', 'cytosol', 'regulation of defense response to virus by virus', 'vacuolar acidification', 'vacuolar proton-transporting V-type ATPase, V1 domain', 'regulation of catalytic activity', 'extracellular exosome', 'ATP hydrolysis coupled proton transport', 'phagosome acidification', 'regulation of macroautophagy', 'plasma membrane', 'transferrin transport', 'endocytosis', 'insulin receptor signaling pathway', 'enzyme regulator activity', 'proton-transporting ATPase activity, rotational mechanism']",2,1,0,1,0
821,KLHL2,"['cytosol', 'ruffle', 'actin cytoskeleton', 'post-translational protein modification', 'protein ubiquitination', 'Cul3-RING ubiquitin ligase complex', 'identical protein binding', 'lamellipodium', 'actin binding']",0,0,1,1,0
822,LASP1,"['metal ion binding', 'positive regulation of signal transduction', 'cortical actin cytoskeleton', 'ion transmembrane transporter activity', 'actin filament binding', 'SH3/SH2 adaptor activity', 'ion transmembrane transport', 'cadherin binding', 'focal adhesion']",2,1,2,1,0
823,MCM3,"['protein binding', 'MCM complex', 'centrosome', 'nuclear chromosome, telomeric region', 'nucleoplasm', 'DNA binding', 'alpha DNA polymerase:primase complex', 'helicase activity', 'membrane', 'ATP binding', 'perinuclear region of cytoplasm', 'DNA replication initiation', 'G1/S transition of mitotic cell cycle']",0,0,0,2,0
824,RUNDC3A,"['protein binding', 'small GTPase mediated signal transduction', 'cytosol', 'regulation of catalytic activity', 'plasma membrane', 'GTPase regulator activity', 'positive regulation of cGMP-mediated signaling']",2,0,0,1,0
825,CDK5R1,"['cytosol', 'beta-tubulin binding', 'layer formation in cerebral cortex', 'microtubule', 'regulation of macroautophagy', 'ionotropic glutamate receptor binding', 'perinuclear region of cytoplasm', 'cyclin-dependent protein serine/threonine kinase activator activity', 'axonal fasciculation', 'protein kinase binding', 'regulation of signal transduction by p53 class mediator', 'regulation of dendritic spine morphogenesis', 'regulation of actin cytoskeleton organization', 'positive regulation of cyclin-dependent protein serine/threonine kinase activity', 'ephrin receptor signaling pathway', 'regulation of synaptic vesicle cycle', 'cerebellum development', 'presynapse', 'G protein-coupled acetylcholine receptor signaling pathway', 'negative regulation of transcription, DNA-templated', 'calcium ion binding', 'positive regulation of protein targeting to membrane', 'protein serine/threonine kinase activator activity', 'cadherin binding', 'protein kinase 5 complex', 'peptidyl-threonine phosphorylation', 'contractile fiber', 'cell population proliferation', 'dendritic spine', 'protease binding', 'negative regulation of axon extension', 'growth cone', 'neuron cell-cell adhesion', 'neuromuscular junction', 'protein kinase activity', 'neuron migration', 'hippocampus development', 'positive regulation of microtubule polymerization', 'positive regulation of neuron apoptotic process', 'postsynaptic density', 'rhythmic process', 'alpha-tubulin binding', 'nucleoplasm', 'ionotropic glutamate receptor signaling pathway', 'actin filament binding', 'ephrin receptor binding', 'axon guidance', 'embryo development ending in birth or egg hatching', 'positive regulation of cell cycle arrest', 'plasma membrane', 'neuronal cell body', 'serine phosphorylation of STAT protein', 'superior olivary nucleus maturation']",4,0,5,2,2
826,IDS,"['metal ion binding', 'iduronate-2-sulfatase activity', 'chondroitin sulfate catabolic process', 'lysosomal lumen']",0,0,0,3,0
827,TECR,"['protein binding', 'integral component of endoplasmic reticulum membrane', 'fatty acid elongation', 'nucleus', 'very long-chain fatty acid biosynthetic process', 'long-chain fatty-acyl-CoA biosynthetic process', 'very-long-chain enoyl-CoA reductase activity', 'oxidation-reduction process']",0,0,0,2,0
828,SCN8A,"['protein binding', 'voltage-gated sodium channel activity', 'peripheral nervous system development', 'regulation of ion transmembrane transport', 'Z disc', 'sodium ion transmembrane transport', 'membrane depolarization during action potential', 'cytoplasmic vesicle', 'voltage-gated ion channel activity', 'ATP binding', 'neuronal action potential', 'node of Ranvier', 'myelination', 'voltage-gated sodium channel complex', 'axon initial segment']",0,1,0,1,1
